id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
874321	00000000000000000000ad980af8d086c87caca9f264f818c8aafe8216979919	2024-12-12 00:09:33	2024-12-11 22:33:06	1553878	813167	3993379	539484160	2027e000	100000001001111110000000000000	1de8f4e8703fbc95ed72ff13ba834079e7baf2c5475b0d7f99e153a50d60b9f4	1431471694	386053475	103919634711490	00000000000000000000000000000000000000009fe5ef911bb9ce110df68d4c	0351570d082f5669614254432f2cfabe6d6da6d8567613ab7868dec2cd056f92125795be1e30bd8e244ed293b8a6103d69e41000000000000000103c54230395eaffef05a47b1e2a0b000000000000	3585	3394	6728	12573	1088007725806	1101161728	1088320225806	1101478016	18581734	18806.3867	11961.46	12.1056	4654.9263	4.7113	80671.404877851	312500000	316278.125	331081734	335084.5	ViaBTC
874322	000000000000000000003696ff2d5179e37b412c9f70311908a452acca7d9569	2024-12-12 00:14:47	2024-12-11 23:00:49	1699145	764600	3992945	562782212	218b6004	100001100010110110000000000100	a5a7398b394abf1173ed1362173521703628aeab21a98cea9dc1fc9fde33a7eb	2149715741	386053475	103919634711490	00000000000000000000000000000000000000009fe64e1527275d42c92adca2	0352570d04f72a5a672f53424943727970746f2e636f6d20506f6f6c2f14266350001f6d0000000000	3705	3413	7260	9814	544866132529	551453568	545178632529	551769856	13033464	13191.0391	7671.9062	7.7648	3264.98	3.3045	44229.350708731	312500000	316278.125	325533464	329469.1562	SBICrypto
874323	00000000000000000000583c8911b2511acc565a76855e7509a94f84e341f266	2024-12-12 00:20:40	2024-12-11 23:28:09	1585141	804329	3998128	706125824	2a16a000	101010000101101010000000000000	aada26e8cd46e9634cad8732e54eb2cf0788a999c707ebf3b4dda58dab26a92c	568026230	386053475	103919634711490	00000000000000000000000000000000000000009fe6ac993294ec74845f2bf8	0353570d2cfabe6d6db1e5f17e732af11259113531bfdb7833beb3c82939b8bc9c2669ef823a050bbe10000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500e58bbd66	2774	2587	8293	7923	2292883308892	2320604160	2293195808892	2320920576	12013263	12158.5029	7581.388	7.6727	3006.349	3.0423	55138.45365455	312500000	316278.125	324513263	328436.625	F2Pool
874324	00000000000000000001b41dce0c2f9b252a3c99769e9e4fbb8c39936d87e502	2024-12-12 00:28:32	2024-12-11 23:38:09	1651157	780765	3993452	671088640	28000000	101000000000000000000000000000	a3d15e58b0cb79ad8b862f881a2db3aa0be0388383528f1e6c667a29d4e82860	1278782042	386053475	103919634711490	00000000000000000000000000000000000000009fe70b1d3e027ba63f937b4e	0354570d082f5669614254432f2cfabe6d6d95448f48a40499484a9a9dc9110c0245cc1ebb8a73ab0aff2e817909053a4b7a10000000000000001070093201062386de731b7c3040200e0000000000	2933	2743	7877	7806	260655547787	263806880	260968047787	264123152	11859939	12003.3252	7184.5938	7.2719	2970.989	3.0069	29952.819215169	312500000	316278.125	324359939	328281.4375	ViaBTC
874325	0000000000000000000013c275461ef53ac4140ab4f3b39f78bd60c2e3de7e48	2024-12-12 00:52:52	2024-12-11 23:40:33	1516903	825632	3993799	688488448	29098000	101001000010011000000000000000	26766f5102c821a24211bcdf93263c441e73388eaa1dbf141e6b17c3b034eaa0	3268372794	386053475	103919634711490	00000000000000000000000000000000000000009fe769a149700ad7fac7caa4	0355570d194d696e656420627920416e74506f6f6c20e5002402036e476cfabe6d6dcb0fd25b51bd32e4ef3d9c0d97c746bbad7b6ea1b76bdbe8d84ff316f8fda9d6100000000000000047450000720f020000000000	3610	3433	6657	12172	713171456423	721793728	713483956423	722109952	15545840	15733.7891	10251.813	10.3759	3894.3547	3.9411	60969.846118251	312500000	316278.125	328045840	332011.9062	AntPool
874326	00000000000000000000d75aea3cd9790aa36fdfb9a8092c12759a68fdd44709	2024-12-12 00:59:16	2024-12-12 00:09:33	1582254	803766	3993552	905969664	36000000	110110000000000000000000000000	072e912a12d0dc80d3e6654710df9fedf29cdd3ffab1a29a23eec2bd9de73e63	827432338	386053475	103919634711490	00000000000000000000000000000000000000009fe7c82554dd9a09b5fc19fa	0356570d1d506f7765726564206279204c75786f72205465636824003c0405b8ab51fabe6d6d28f47b6ee1aa46ef73580b34d68d64efb7ad4ccd3e766590b1b5b65fb92d008b1000000000000000000115c4008d3d0c00000000	3227	3005	7606	8200	312688363814	316468768	313000863814	316785056	12256580	12404.7617	7748.624	7.8427	3070.4824	3.1071	17203.778666487	312500000	316278.125	324756580	328682.875	Unknown
874327	000000000000000000017fb7f1f93107216101b99b7448ac88a4a444f490861e	2024-12-12 01:00:04	2024-12-12 00:14:47	1310855	894313	3993794	637534208	26000000	100110000000000000000000000000	40fb8f3b6f29ee86f583a272ed5aedca014a40ca343e5d04b7acba832b13c2a0	356128220	386053475	103919634711490	00000000000000000000000000000000000000009fe826a9604b293b71306950	0357570d1b4d696e656420627920416e74506f6f6c3830360000bc020601e581fabe6d6d0b3974ebcd22ff2ff5b4db9e9d7968733ffc6f1275f78afc4eab7a79829ee6e9100000000000000077d300001733070000000000	1594	1474	6856	4671	287753672541	291232608	288066172541	291548896	8130674	8228.9736	6204.9683	6.28	2036.8042	2.0616	11865.264839828	312500000	316278.125	320630674	324507.0938	AntPool
874328	00000000000000000002977ba01201460d0e6fc4ee581a6fcd8d422c60fe67ed	2024-12-12 01:17:58	2024-12-12 00:20:40	1538572	818335	3993577	536870912	20000000	100000000000000000000000000000	ca5fd433b2e9950832c3c7a228539e1a3c87850665c8631e8bce874e68e83d14	1041856008	386053475	103919634711490	00000000000000000000000000000000000000009fe8852d6bb8b86d2c64b8a6	0358570d0f627463636f6d00010d000c68b24901fabe6d6d5301a8d47c4e3f52834b11437f2f3c84050afd45baec425f4359ef921a9c19c6100000000000000000003161415a000000000000	3243	3100	6081	10741	546953076437	553565760	547265576437	553882048	15872201	16064.0957	10319.309	10.4438	3976.1765	4.0241	61044.98892677	312500000	316278.125	328372201	332342.2188	Unknown
874329	000000000000000000029be96dfadad1357f04ab555cfd8da982ff451593ffe7	2024-12-12 01:35:33	2024-12-12 00:28:32	1595880	799128	3993264	537034752	20028000	100000000000101000000000000000	0e5c4eb1d9690ff159bb6d7a10af04022348eeb133127dd51fd80795f1e83f0b	559635300	386053475	103919634711490	00000000000000000000000000000000000000009fe8e3b17726479ee79907fc	0359570d082f5669614254432f2cfabe6d6d85a5babb3c0c2045cea97e102c4652daf61741c9790158b4cd87c90a7db7d02d100000000000000010d95526036eb02c0689df87639a23000000000000	3878	3781	5473	12069	526822865411	533192160	527135365411	533508416	18385003	18607.2773	11523.26	11.6623	4605.7754	4.6617	30835.971919579	312500000	316278.125	330885003	334885.4062	ViaBTC
874330	0000000000000000000276456bb495aff781dbcf5ef6a30d5142c8fe96d9f7c5	2024-12-12 01:36:08	2024-12-12 00:52:52	1775012	739482	3993458	620675072	24fec000	100100111111101100000000000000	45ab7a07ea8b9a1cce2dfe4199c23c50e7687aa9861e241f31665be19287b529	1674411376	386053475	103919634711490	00000000000000000000000000000000000000009fe942358293d6d0a2cd5752	035a570d04083e5a672f466f756e6472792055534120506f6f6c202364726f70676f6c642f0c09878f4b09000000000000	4560	4497	5936	10461	85142883147	86172264	85455383147	86488536	13511033	13674.3818	7613.5483	7.7061	3384.5833	3.4259	11467.915329218	312500000	316278.125	326011033	329952.5	Foundry USA Pool
