id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
858159	000000000000000000017a266f6ff35c2ea7407cf3a096dd9b4928d20db5db21	2024-08-24 00:20:12	2024-08-23 23:00:07	1446428	849002	3993434	570425344	22000000	100010000000000000000000000000	639005d4d93f541ad92afb0c6a0eba164dd0eee92fe8617f3b79abde63b56bc6	4050263687	386088310	86871474313762	00000000000000000000000000000000000000008a91d4cf2a574a4c47974a40	032f180d122f5669614254432f5472757374706f6f6c2f2cfabe6d6d18a78377c09735effbed292531d9317ed56408fcc4bab48f08568aedac113b7c100000000000000010162f2c015e3c4a111fc076bd16b8260000000000	2399	2189	6985	9447	3781704363355	2422068224	3782016863355	2422268416	9252602	5926.0142	6398.597	4.0984	2317.8013	1.4846	75418.063267345	312500000	200146.875	321752602	206072.8906	ViaBTC
858160	00000000000000000000a8cc92815934e21d11d8050e73d7df37dda27b714e96	2024-08-24 00:22:28	2024-08-23 23:25:56	1673515	773093	3992794	641449988	263bc004	100110001110111100000000000100	09848b1eb8698f44bbc7c02f05f0b5d4dce81ae16801e4dd251435d730c8b810	1814976780	386088310	86871474313762	00000000000000000000000000000000000000008a9223d1d0b80acefc79874e	0330180d04c527c9662f53424943727970746f2e636f6d20506f6f6c2f0e0ffa11009f280000000000	4402	4325	8337	10453	675110378220	432387936	675422878220	432588096	3990119	2555.5515	2384.6863	1.5275	999.5924	0.6405	17428.879089734	312500000	200146.875	316490119	202702.4219	SBICrypto
858161	000000000000000000019394f806046d84e33642495573f076f1e447c9619eb2	2024-08-24 00:24:48	2024-08-23 23:28:00	1627584	790036	3997692	536928256	2000e000	100000000000001110000000000000	6dbed458c72b04b3464deb3cbcd6c01c2e95079a76b54b56b144b519e9e77998	1815089638	386088310	86871474313762	00000000000000000000000000000000000000008a9272d47718cb51b15bc45c	0331180d2cfabe6d6d01aa7f08a2c422755da73062aa91c335cd1d27ad82b207f7036e14c699a818c310000000f09f909f092f4632506f6f6c2f64000000000000000000000000000000000000000000000000000000000000000000000005000014c04e	6947	6906	7900	14642	100721388743	64509028	101033888743	64709176	3616538	2316.2842	2222.7673	1.4238	905.122	0.5796	15301.369522237	312500000	200146.875	316116538	202463.1562	F2Pool
858162	00000000000000000000fc448729f75dcbaa52968f5e610b1a4c398487d6554a	2024-08-24 00:37:37	2024-08-23 23:33:36	1784650	736375	3993775	545382400	2081e000	100000100000011110000000000000	fb8119c6ba4e4d6e506ca59a6216af2adcdbfb8cd03f7672ee276ee892d530f4	918170204	386088310	86871474313762	00000000000000000000000000000000000000008a92c1d71d798bd4663e016a	0332180d194d696e656420627920416e74506f6f6c2064016702b5b97bd8fabe6d6dac606aeee4b654259eb6b3cb9ac3a0e2b2877c1a90410348f5f563dcec0cdebf1000000000000000dd6c00005f1a010000000000	3493	3332	6653	9892	376910269728	241399728	377222769728	241599872	6368031	4078.5327	3569.174	2.2858	1595.205	1.0215	20371.810629965	312500000	200146.875	318868031	204225.4062	AntPool
858163	00000000000000000001a199ce979760485270f7962c69162b3e5f60dcbbd395	2024-08-24 00:42:12	2024-08-23 23:53:27	2333960	553064	3993152	647872512	269dc000	100110100111011100000000000000	0c29a566fd6b9418eb7b3e046bceb71d1dd799d64377e013d91e714aae12231e	740654280	386088310	86871474313762	00000000000000000000000000000000000000008a9310d9c3da4c571b203e78	0333180d0f2f736c7573682fa200cc07b75ca92bfabe6d6dc223c6fe33fdd45098ce6300dfc334a26ef5b5ebce5fe4e57d45d63038a909a4100000000000000000001e4f01007b6200000000	3000	2925	4852	7097	104716306406	67067652	105028806406	67267800	4746647	3040.085	2034.0143	1.3027	1189.0518	0.7615	4190.6227299374	312500000	200146.875	317246647	203186.9531	SlushPool
858164	000000000000000000011ce895fb070c242578d2833b768d86287fc91d31a03f	2024-08-24 00:44:16	2024-08-24 00:20:12	1677144	771942	3992970	670646272	27f94000	100111111110010100000000000000	c1db21427e4237bd795ac697129dfd8d391c414bf8ee6fed74e3884cd6ff7987	3069275488	386088310	86871474313762	00000000000000000000000000000000000000008a935fdc6a3b0cd9d0027b86	0334180d04e02cc9662f466f756e6472792055534120506f6f6c202364726f70676f6c642f509fd228a12b000000000000	6064	6034	8398	12418	74174109966	47506292	74486609966	47706440	3551145	2274.4019	2117.8057	1.3565	889.62823	0.57	16640.061915688	312500000	200146.875	316051145	202421.2812	Foundry USA Pool
858165	000000000000000000008031ce91458abac593982d28ef877b291125853ea6bb	2024-08-24 00:47:42	2024-08-24 00:22:28	1592265	800274	3993087	762167296	2d6dc000	101101011011011100000000000000	accb020dc258af90ce7b60960d1775e1d78f9da7d52a447efa21c37365eb24a6	3390575294	386088310	86871474313762	00000000000000000000000000000000000000008a93aedf109bcd5c84e4b894	0335180d04ae2dc9662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1985a81cd0e8410000000000	6586	6533	7663	14240	60756157962	38912496	61068657962	39112644	3728621	2388.0698	2342.209	1.5	934.0619	0.5982	3123.0304512818	312500000	200146.875	316228621	202534.9375	Foundry USA Pool
858166	0000000000000000000066c2b59db9ab1ba06c9f8d8179d99ae3cecdcd96704a	2024-08-24 00:54:01	2024-08-24 00:24:48	1584700	802947	3993541	698654720	29a4a000	101001101001001010000000000000	5a47ca25a348a782c0dbff57cd55bf1b234fb602a55941e8833b9453c68584aa	245856096	386088310	86871474313762	00000000000000000000000000000000000000008a93fde1b6fc8ddf39c6f5a2	0336180d1d506f7765726564206279204c75786f7220546563683e004e02bb9754fbfabe6d6d159f49f829cdaab6d752c8913307a05b702528748d1e7a9a2bcf8204ead8da2810000000000000000000390a0058840000000000	5617	5543	7781	12548	304505272631	195026496	304817772631	195226640	4202503	2691.5771	2652.725	1.6992	1052.8016	0.6744	5058.9556069222	312500000	200146.875	316702503	202838.4531	Unknown
858167	000000000000000000030aaf328d4a60f1893d9be821e5cfe60f35c18ebd82a1	2024-08-24 00:57:45	2024-08-24 00:37:37	1608904	794964	3993796	536870912	20000000	100000000000000000000000000000	227edd805f8c53bdc162ec9c8e0840a1ac2686638e8ac76404232f66ed978724	2909039678	386088310	86871474313762	00000000000000000000000000000000000000008a944ce45d5d4e61eea932b0	0337180d1b4d696e656420627920416e74506f6f6c3834334e010e03bcec1f44fabe6d6d7e2b8b9c9f8dd840815829912fe9338d815d48084761f64ab537152c798996411000000000000000000097f8aabc010000000000	7077	7029	7684	14910	112956972397	72345552	113269472397	72545696	3658285	2343.0217	2274.449	1.4564	916.40497	0.5867	1001.2376673737	312500000	200146.875	316158285	202489.8906	AntPool
858168	00000000000000000000b83db6ba5a3a5214479ba78ba5dae04e4cb209091d5e	2024-08-24 00:58:33	2024-08-24 00:42:12	1622016	790257	3992787	603979776	24000000	100100000000000000000000000000	28bc418d2475a3d9f21dccbdd7df2bdd0d22b2ac5a73446e6ed833925d0c8b95	257950595	386088310	86871474313762	00000000000000000000000000000000000000008a949be703be0ee4a38b6fbe	0338180d044e30c966537069646572506f6f6c2f3130363130332f5c09fbbe9627070000000000	7496	7483	7879	15393	46356034764	29689650	46668534764	29889796	3137511	2009.4817	1934.7407	1.2393	786.04596	0.5034	99.880389774617	312500000	200146.875	315637511	202156.3594	SpiderPool
