id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
873712	00000000000000000001ee998d678b48bd7f2d6f525abc97ef16b6537660496a	2024-12-08 00:06:05	2024-12-07 23:01:11	1430028	854497	3993519	549101568	20baa000	100000101110101010000000000000	9bb003cdb23d0a6bb86fa57f863e3b1b350311e6585a6869259d3d41bbbaba5a	492923927	386053475	103919634711490	00000000000000000000000000000000000000009f051771ec1828c2b685d1b6	03f0540d04e6e254672f466f756e6472792055534120506f6f6c202364726f70676f6c642f500020be6f59000000000000	5773	5693	6829	15650	288473184308	288216448	288785684308	288528672	14921678	14908.3975	10437.514	10.4287	3737.9	3.7347	14048.088108771	312500000	312221.875	327421678	327130.2812	Foundry USA Pool
873713	00000000000000000000fc4e998586db251e10f9e700b3d758b5e1d0eaaefcdf	2024-12-08 00:15:36	2024-12-07 23:06:31	1534060	819683	3993109	671088640	28000000	101000000000000000000000000000	be32572f19e5a4afe397b12c17afc99229838b5b730453caf39b9a3eddd6a676	3383377658	386053475	103919634711490	00000000000000000000000000000000000000009f0575f5f785b7f471ba210c	03f1540d043ce55467537069646572506f6f6c2f37382f5c3423713cc24e0000000000	4908	4777	7735	12832	2044786293260	2042966400	2045098793260	2043278592	13139905	13128.2109	8567.354	8.5594	3291.6838	3.2891	38671.958544762	312500000	312221.875	325639905	325350.0938	SpiderPool
873714	00000000000000000002440d766a0258396c349297a40687408d654407509857	2024-12-08 00:23:34	2024-12-07 23:08:12	1371793	873889	3993460	564666368	21a82000	100001101010000010000000000000	6b6763fffa40315343fd6a4aa1586d2c8cf6d6858148bb3de691f3c7b34a1608	3292738616	386053475	103919634711490	00000000000000000000000000000000000000009f05d47a02f347262cee7062	03f2540d0406e754672f466f756e6472792055534120506f6f6c202364726f70676f6c642f4361ce9aa39e000000000000	3033	2821	7435	8189	223145798308	222947200	223458298308	223259424	10024887	10015.9648	7310.046	7.3035	2511.2844	2.5088	30995.106827863	312500000	312221.875	322524887	322237.8438	Foundry USA Pool
873715	00000000000000000001c83118bf6e19fd74cc20b4e025626088499c7858f218	2024-12-08 00:37:52	2024-12-07 23:13:05	1508461	829865	3998056	1073733632	3fffe000	111111111111111110000000000000	4f2b824ad90a786edcf29175b495d67f358bb7a24d08f7f6cb764d7393b9261c	1975953879	386053475	103919634711490	00000000000000000000000000000000000000009f0632fe0e60d657e822bfb8	03f3540d2cfabe6d6d798ab9cd61c9e124a2f6ad2120dce16d702fcd61bcf09f72df84600d408141cc10000000f09f909f092f4632506f6f6c2f6600000000000000000000000000000000000000000000000000000000000000000000000500925f0000	2513	2327	8028	8429	377955243958	377618848	378267743958	377931072	10800594	10790.9814	7162.706	7.1566	2702.9243	2.7006	44774.193650895	312500000	312221.875	323300594	323012.8438	F2Pool
873716	00000000000000000000e012382bdcf69070ffe625561aa2cc1edde300e63fcd	2024-12-08 00:47:04	2024-12-07 23:42:51	1262551	910382	3993697	722583552	2b11c000	101011000100011100000000000000	9435c23ec6434d700b5a17680dd6758627f20a5e12f8f70eed8365c6611f1960	886452839	386053475	103919634711490	00000000000000000000000000000000000000009f06918219ce6589a3570f0e	03f4540d1062696e616e63652fe5006204f56b9263fabe6d6da45037c165b969259f83ef5ed1015ed180659650b636260a4a9152eee1cbb5fb100000000000000000006ff9e9aa000000000000	1606	1472	7184	5104	316045990817	315764704	316358490817	316076928	9524687	9516.21	7546.787	7.5403	2385.979	2.3839	7959.6794040347	312500000	312221.875	322024687	321738.0938	Binance
873717	00000000000000000001117c96aae5033089242f7ca64b03dce67107837fa1a6	2024-12-08 00:47:47	2024-12-08 00:06:05	1286893	902009	3992920	607428608	2434a000	100100001101001010000000000000	3b2e1ebad164c21f0888f279168a858ab56530b6e04305774f14751fcf4c138e	2489730126	386053475	103919634711490	00000000000000000000000000000000000000009f06f006253bf4bb5e8b5e64	03f5540d04b4ec54677c204d415241204d61646520696e2055534120f09f87baf09f87b8207c763031fabe6d6de7da41c0eb4325c3f6b0e35b59ca41e5a126a4271d253a074b7cfab020d7c803010000000000000013f9b6c25500100f0000ffffffff	1074	995	7510	2596	25371391351	25348810	25683891351	25661032	7550606	7543.8857	5868.9106	5.8638	1891.6106	1.8903	8419.9420203529	312500000	312221.875	320050606	319765.75	Unknown
873718	00000000000000000001affc59c538e501c04463e38bdc68023922ddf3cc59f4	2024-12-08 00:54:10	2024-12-08 00:15:36	1823815	723110	3993145	536870912	20000000	100000000000000000000000000000	ab4a921fcaf2d221136277d93572fe32c04d66cb98f8fca1b7a650e53244762b	3565797271	386053475	103919634711490	00000000000000000000000000000000000000009f074e8a30a983ed19bfadba	03f6540d0433ee54672f466f756e6472792055534120506f6f6c202364726f70676f6c642f2f65001211eb360000000000	2355	2230	9343	6675	117888799485	117783880	118201299485	118096104	7886294	7879.2754	4325.032	4.3212	1975.7122	1.9742	16298.510196206	312500000	312221.875	320386294	320101.1562	Foundry USA Pool
873719	000000000000000000007ade872dad40eb07c99aa3302de33710e413568ff994	2024-12-08 00:56:16	2024-12-08 00:23:34	2074871	639537	3993482	582631424	22ba4000	100010101110100100000000000000	2ea7d2faec19b1eef6009efa9629507f14e8412abd60f0f115f2f8a9b493409b	4121601330	386053475	103919634711490	00000000000000000000000000000000000000009f07ad0e3c17131ed4f3fd10	03f7540d0f42697446754675e500ef05f8b5fd08fabe6d6d3708d007c377cfb1652e4ac52f20b5d8a1dc8c4e1e116bfa8006cd4574b2fcfd100000000000000000000487beea230000000000	604	581	13370	1436	151946458488	151811232	152258958488	152123456	5772612	5767.4746	2782.7783	2.7805	1446.143	1.4447	4854.3998328043	312500000	312221.875	318272612	317989.3438	Unknown
873720	0000000000000000000235da5dceecc0c764694d74beb15896ea7860e4764f11	2024-12-08 00:56:31	2024-12-08 00:37:52	2142921	616831	3993414	536903680	20008000	100000000000001000000000000000	04cc6c44799824e9a769cee6f98b01c3ac9ce8337e0b5cac0f884858cf27c9d9	2092869498	386053475	103919634711490	00000000000000000000000000000000000000009f080b924784a25090284c66	03f8540d1d506f7765726564206279204c75786f72205465636824000605f8cc9f60fabe6d6d61010ad60f8c9b57435b1ecdcac1644533a3c1b3f2be6bb5865a7ec55e81cfed10000000000000000000e4ae00eb4a0000000000	144	135	14367	321	21882344044	21862868	22194844044	22175090	5193912	5189.2896	2424.293	2.4218	1301.2059	1.2998	2390.0372008181	312500000	312221.875	317693912	317411.1562	Unknown
873721	0000000000000000000194db601c1ad9723b9d4a7db46630bf9712c093d1e774	2024-12-08 00:57:25	2024-12-08 00:47:04	2039356	651400	3993556	538091520	2012a000	100000000100101010000000000000	d570170342db5a76cfb617f049730d7056c42a6fe4c2f911ad1d8200cebada2e	4173928466	386053475	103919634711490	00000000000000000000000000000000000000009f086a1652f231824b5c9bbc	03f9540d162f5669614254432f4d696e656420627920616633702f2cfabe6d6da3fa06d91042828c0c88c51d809c82af2f08b1479e977b80362a3aee42090d1e1000000000000000100bf021039c29622df2b0f5066ab9000000000000	309	272	13366	883	55101729666	55052688	55414229666	55364912	5182200	5177.5879	2541.626	2.5397	1298.158	1.2968	21046.516835182	312500000	312221.875	317682200	317399.4688	ViaBTC
