id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
867368	000000000000000000009770965a3f62096da47851887bbe3d6640166730b120	2024-10-26 00:00:48	2024-10-25 23:10:51	1569698	807902	3993404	545259520	20800000	100000100000000000000000000000	21993ef7218c7085e871bcf5ffb0ade806fcc95efbf96cfa68d68940e6b6f878	2892956516	386068776	95672703408224	00000000000000000000000000000000000000009627912b0184ff44aa30c122	03283c0d1b2f5669614254432f4d696e6564206279206d696e696e676b72732f2cfabe6d6d81e39b3f23e8d921fb2a322f2a3f6e75b8e3a32f0087055be7bf6b8e8f426c6f1000000000000000105d4ca80625c045f06bccbc412bb5d30000000000	2924	2725	7751	9822	326673573437	217799808	326986073437	218008160	13531560	9021.7617	8622.849	5.7491	3389.846	2.2602	25237.364890442	312500000	208350	326031560	217371.7656	ViaBTC
867369	0000000000000000000200a0e0d5299524ce1af6fe64794fe64ef9472bf86317	2024-10-26 00:11:14	2024-10-25 23:15:28	2160157	611203	3993766	594837504	23748000	100011011101001000000000000000	5c30281316e6824445cac31b0a9a017e25d79c37b8ee9e914782dbffea108bb5	1405764923	386068776	95672703408224	00000000000000000000000000000000000000009627e82ee2093828d31b33d4	03293c0d184d696e656420627920536563506f6f6c46005607684a2887fabe6d6de67dfe5ad3e5bba9339ee8a239ebdc13577d80313b1e8b9711118c415c6964eb100000000000000065a1000014e50000	2371	2234	6155	7140	298827613345	199234352	299140113345	199442704	10172638	6782.3013	4710.2373	3.1403	2548.2598	1.6988	10224.445278252	312500000	208350	322672638	215132.2969	Unknown
867370	00000000000000000001c8e578d56261302242b055962a34827d25283473dcf1	2024-10-26 00:44:49	2024-10-25 23:27:04	1613188	793399	3993385	536870912	20000000	100000000000000000000000000000	d2e51b186d54c2c960d456f4cacfdace8f418676f6610170439e275f585153c5	3499272180	386068776	95672703408224	000000000000000000000000000000000000000096283f32c28d710cfc05a686	032a3c0d04823b1c672f466f756e6472792055534120506f6f6c202364726f70676f6c642f1a0036fa00003d78a4543200	2683	2478	8208	9903	2259298518163	1506319488	2259611018163	1506527872	20361213	13575.2275	12624.917	8.4173	5100.6816	3.4009	142275.97890813	312500000	208350	332861213	221925.2344	Foundry USA Pool
867371	000000000000000000002837122c80eff5d472522c869b70dc9fa6c7fdd12133	2024-10-26 00:53:11	2024-10-25 23:36:44	1403935	863183	3993484	545153024	207e6000	100000011111100110000000000000	e792b9448c4662420a3b5380d211c26f9d727a34ba52c068588d370c06260d8c	1322374439	386068776	95672703408224	000000000000000000000000000000000000000096289636a311a9f124f01938	032b3c0d182f5669614254432f4d696e656420627920746172617a332f2cfabe6d6d76860f3174375ef544b20c61997543070d36af998d5ac8cd18a564889421e53f100000000000000010594d17055b6da80b03dbf8c26fab000000000000	2088	1899	7731	6420	322661903812	215125152	322974403812	215333488	10324977	6883.8687	7356.5503	4.9051	2586.4922	1.7241	29258.127954033	312500000	208350	322824977	215233.875	ViaBTC
867372	000000000000000000010e036e1a020d0db6e41fbc64fe8d11369e65e8744323	2024-10-26 01:06:19	2024-10-25 23:41:22	1695750	765947	3993591	597401600	239ba000	100011100110111010000000000000	7a5067acb94ac1ba3589868e04f8957a2c0f625bbed07805d50c6235336974f4	2930498931	386068776	95672703408224	00000000000000000000000000000000000000009628ed3a8395e2d54dda8bea	032c3c0d1b4d696e656420627920416e74506f6f6c393635520002077bfd6bebfabe6d6d77697ebcfcce6249969680a1e341f870e3ab21cafa5f388e1603bf43aeb9ec7f10000000000000002f310000bd22010000000000	2607	2456	7758	9929	367011631224	244694000	367324131224	244902352	9230207	6153.9634	5444.673	3.6303	2312.297	1.5415	469330.31276035	312500000	208350	321730207	214503.9688	AntPool
867373	0000000000000000000055265478467af870425143e8d34c3983cac42ab6f8d2	2024-10-26 01:08:28	2024-10-26 00:00:48	1680020	771135	3993425	537501696	2009a000	100000000010011010000000000000	025a219b4bbfed4f3f607fe52d341f026a4f8b3f4e3583277b345865551df734	4049301866	386068776	95672703408224	00000000000000000000000000000000000000009629443e641a1bb976c4fe9c	032d3c0d1b4d696e656420627920416e74506f6f6c393730210001027cc1e74efabe6d6d3a908c29a3cc3e685cd38d51678561534cfcafaf8c0eb5091db86d3c0fa63975100000000000000000011bd24b3d320000000000	3903	3850	7113	11556	89926122168	59955544	90238622168	60163896	5100460	3400.5786	3036.8142	2.0248	1277.7904	0.8521	157959.51271376	312500000	208350	317600460	211750.5781	AntPool
867374	00000000000000000001f68f4d09ded47cdbd8d4790965ab828f2c5e329d6eff	2024-10-26 01:22:14	2024-10-26 00:11:14	1775778	740782	3998124	570425344	22000000	100010000000000000000000000000	94782f8553b112f1e4290b7e99c5c629499e2ea5b73823421456aacd84b80e41	55782343	386068776	95672703408224	000000000000000000000000000000000000000096299b42449e549d9faf714e	032e3c0d2cfabe6d6d240a24310461c2e0b7ff2195978d9f5fc9295948508eb41457c775ce414a439b10000000f09f909f092f4632506f6f6c2f6b00000000000000000000000000000000000000000000000000000000000000000000000500f6c7d900	3644	3509	6558	10495	236088762327	157405104	236401262327	157613456	10456344	6971.4536	5890.201	3.927	2616.729	1.7448	16047.930271058	312500000	208350	322956344	215321.4531	F2Pool
867375	0000000000000000000024001994bb7133ad471826151862b8770e1b7d50c800	2024-10-26 01:47:27	2024-10-26 00:44:49	1427815	855224	3993487	536928256	2000e000	100000000000001110000000000000	cb085c526c06a1c7625ea3599b355b057835ad909a0abf4c33b00d24c226d16f	439947493	386068776	95672703408224	00000000000000000000000000000000000000009629f24625228d81c899e400	032f3c0d1b2f5669614254432f4d696e6564206279206d756c7469686173682f2cfabe6d6dc0d87d7dfd689aedfce5583ed2236b8f41cc87196a10316155fb9db9451f47991000000000000000107149c609b9ce4f95adecfd4a57260000	2883	2729	7289	10066	256847905554	171245632	257160405554	171453984	14501113	9668.1816	10159.1875	6.7732	3632.6426	2.4222	25562.350981851	312500000	208350	327001113	218018.1875	ViaBTC
867376	00000000000000000000114f93fcd5ee5c6f9611e3bb6f48014cec9df5b7f213	2024-10-26 01:52:01	2024-10-26 00:53:11	1578764	804820	3993224	573882368	2234c000	100010001101001100000000000000	a0a1760f98574c35519962c490c1a6e3beae7234eefe706f709ba6213621f863	1753882826	386068776	95672703408224	0000000000000000000000000000000000000000962a494a05a6c665f18456b2	03303c0d04414b1c672f466f756e6472792055534120506f6f6c202364726f70676f6c642f4301791ed062000000000000	5086	5005	7365	12983	137308683754	91546448	137621183754	91754792	5691394	3794.5662	3605.9001	2.4042	1425.807	0.9507	3621.7402567147	312500000	208350	318191394	212144.5625	Foundry USA Pool
867377	00000000000000000000b5c8832f23400237d3ede56bafb544585c031e06656a	2024-10-26 01:53:57	2024-10-26 01:06:19	2002770	663441	3993093	704643072	2a000000	101010000000000000000000000000	eaab1c05cd4758d59b6b194b70dc6d079ea5acf62da1706aadf0d9ede9fff22d	1436520103	386068776	95672703408224	0000000000000000000000000000000000000000962aa04de62aff4a1a6ec964	03313c0d04b64b1c672f466f756e6472792055534120506f6f6c202364726f70676f6c642f3916b3ab35320d0000000000	3406	3382	6914	10047	54109810989	36076092	54422310989	36284444	3815076	2543.5874	1905.2878	1.2701	955.78357	0.6374	16019.477580148	312500000	208350	316315076	210893.5938	Foundry USA Pool
