id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
816061	0000000000000000000270ca46edc8e0f36c48ec7dd7873c8bb8cc3cb6f0e11a	2023-11-10 00:07:29	2023-11-09 23:24:38	1684299	769528	3992883	781049856	2e8de000	101110100011011110000000000000	5b2416c99618fc5b4146241f56df610822f1b5b7250f0bb51c3b7963a100e3bf	3111773221	386171284	62463471666733	00000000000000000000000000000000000000005c5745afd2d0250e1e093806	03bd730c0442744d652f466f756e6472792055534120506f6f6c202364726f70676f6c642f1fed3947bfda000000000000	3917	3686	7272	9892	560930568947	205704464	561555568947	205933664	152286223	55846.4023	90431.14	33.1629	38149.734	13.9904	522722.17915459	625000000	229200	777286223	285046.4062	Foundry USA Pool
816062	0000000000000000000082bebe5b4da163b26390aaa38edafea4ce39a41cc9d5	2023-11-10 00:11:44	2023-11-09 23:31:49	1556585	812087	3992846	536911872	2000a000	100000000000001010000000000000	39bd060c1486b1c395aa241b3e13cebe5894211a5ba386a67d12b2fe1c0f38ae	2437610512	386171284	62463471666733	00000000000000000000000000000000000000005c577e7f74aa0d14bf443b53	03be730c0440754d652f466f756e6472792055534120506f6f6c202364726f70676f6c642f2919b3c7ff57000000000000	2606	2387	7059	7236	302787474836	111038224	303412474836	111267424	131236333	48126.9883	84326.51	30.9244	32876.76	12.0567	27871.334847804	625000000	229200	756236333	277327	Foundry USA Pool
816063	00000000000000000003d34ee96f85b8428b828bc94fabc0e1afa4975853c1f9	2023-11-10 00:14:04	2023-11-09 23:39:43	1380559	870987	3993520	781336576	2e924000	101110100100100100000000000000	b33ef3f9a6ab9ba3ad124fe51214d63c092200517ece34e35790791f54f0fb95	1543476396	386171284	62463471666733	00000000000000000000000000000000000000005c57b74f1683f51b607f3ea0	03bf730c1b4d696e656420627920416e74506f6f6c393730f600010151deea23fabe6d6d9be26c15db1f660135a23d33860723af5e5de7d55761b991581c3aa93e26b50a10000000000000000000b161162c000000000000	2226	2050	7226	4140	1822872147164	668483648	1823497147164	668712896	104198719	38211.7539	75500.08	27.6874	26102.877	9.5725	42457.789539319	625000000	229200	729198719	267411.75	AntPool
816064	000000000000000000041c9336cf7f42f742718fdd038fc3cd860f949667e38e	2023-11-10 00:25:17	2023-11-09 23:54:20	1712024	760251	3992777	541065216	20400000	100000010000000000000000000000	0767f8eaf6e11ed400b8ef852146e10c52ad1b738beb7a7ec4079a2636c44095	2057413774	386171284	62463471666733	00000000000000000000000000000000000000005c57f01eb85ddd2201ba41ed	03c0730c046e784d652f466f756e6472792055534120506f6f6c202364726f70676f6c642f473cd1729d0000003ada5800	3207	3048	7601	8582	485032296764	177871040	485657296764	178100240	146864418	53858.1211	85798.97	31.4642	36792.477	13.4924	170989.32399053	625000000	229200	771864418	283058.125	Foundry USA Pool
816065	000000000000000000030c249b3293c7c0127efc2f4f403ef45a739ac2d47d75	2023-11-10 00:28:50	2023-11-09 23:57:22	1606499	795602	3993305	632012800	25abc000	100101101010111100000000000000	c7f7babef5e377dfe035a9e6c06f841fd8bc34bd7e951d8bf0864b76781ac9ad	1347498599	386171284	62463471666733	00000000000000000000000000000000000000005c5828ee5a37c528a2f5453a	03c1730c1b4d696e656420627920416e74506f6f6c393539f60005005726e416fabe6d6d8d69ad4a1b35420c92596a4aff2e4a9585b1872f3a3ccf329b236fa2670878f710000000000000000000f6c2b836000000000000	3921	3670	6572	8843	205593895258	75395392	206218895258	75624592	103616082	37998.0898	64515.938	23.6593	25958.318	9.5193	45602.209721003	625000000	229200	728616082	267198.0938	AntPool
816066	00000000000000000001ba08c13aab036d97566c111a78cfb5e9143b06bd25f2	2023-11-10 00:32:55	2023-11-10 00:07:29	1740513	750905	3993228	763633664	2d842000	101101100001000010000000000000	cc6276e456be0e3c4869b99b787c88ea09c850a6409a43266d446a10e84f82e3	3143093592	386171284	62463471666733	00000000000000000000000000000000000000005c5861bdfc11ad2f44304887	03c2730c194d696e656420627920416e74506f6f6c20cb009301589cec10fabe6d6d50208eeeb3e83a3b795049836744e0c2b24a60b8b3eacaaa8e6885ce740603fc10000000000000000000a57fb900000000000000	3820	3626	7104	8351	190324326944	69795736	190949326944	70024936	105505413	38690.9453	60632.855	22.2353	26432.098	9.6931	41695.832557659	625000000	229200	730505413	267890.9375	AntPool
816067	00000000000000000000a628e0713b111386ce4ed7b669a503fcb30bbe15b74d	2023-11-10 00:34:00	2023-11-10 00:11:44	1629364	787795	3992749	775692288	2e3c2000	101110001111000010000000000000	627630f61fb50e3ce44a30f44a05b388468d49aa9f5c23dff22f861fc22fecf2	534130295	386171284	62463471666733	00000000000000000000000000000000000000005c589a8d9deb9535e56b4bd4	03c3730c04797a4d652f466f756e6472792055534120506f6f6c202364726f70676f6c642f4901c6af0e0b000000000000	2847	2618	8079	4756	73407073400	26919842	74032073400	27149042	84982145	31164.6523	52166.145	19.1303	21289.877	7.8075	8654.247171719	625000000	229200	709982145	260364.6562	Foundry USA Pool
816068	000000000000000000033e91c54fc87d194911168d3a28fd98f9d2b408fd32ac	2023-11-10 00:49:22	2023-11-10 00:14:04	1465756	842380	3992896	1040187392	3e000000	111110000000000000000000000000	cb1d9cbda015f0f64a0b23531c9abbf49b0d785a960d67aa6e53b7fb89e462c5	1194111488	386171284	62463471666733	00000000000000000000000000000000000000005c58d35d3fc57d3c86a64f21	03c4730c04137e4d652f466f756e6472792055534120506f6f6c202364726f70676f6c642f3b01fed66519330000000000	2593	2414	6836	9053	981604352351	359973952	982229352351	360203136	145254611	53267.7695	99118.85	36.3489	36388.1	13.3442	34740.958920165	625000000	229200	770254611	282467.7812	Foundry USA Pool
816069	00000000000000000003b9aade321c95aacb5102b626b3b3a5114a5baf06f6cb	2023-11-10 00:53:33	2023-11-10 00:25:17	1599142	797953	3993001	619216896	24e88000	100100111010001000000000000000	cfb8f83a6ab2d42433b7f9d5f324169a1ca749098430f1ea62abff7a0049b092	3026163248	386171284	62463471666733	00000000000000000000000000000000000000005c590c2ce19f654327e1526e	03c5730c040e7f4d652f466f756e6472792055534120506f6f6c202364726f70676f6c642f195c18a5b756000000000000	1255	1141	8828	3460	168014109221	61614136	168639109221	61843336	99229233	36389.3438	62063.074	22.7597	24857.514	9.1159	3925.0332908018	625000000	229200	724229233	265589.3438	Foundry USA Pool
816070	000000000000000000044e758c0bc27e15de196600819b614f7f8904f4f6c26d	2023-11-10 01:05:13	2023-11-10 00:28:50	1537909	819883	3997558	667238400	27c54000	100111110001010100000000000000	0da194ddef6c17a792d6c0d41c53b0531b0060da938485316f308eb5acbb5582	1495735209	386171284	62463471666733	00000000000000000000000000000000000000005c5944fc83794d49c91c55bb	03c6730c2cfabe6d6d7528b984ccd61abbeeb17005debc7dde04d03835c05e60d7bc4847e0c63ab28b10000000f09f909f092f4632506f6f6c2f660000000000000000000000000000000000000000000000000000000000000000000000050007f94400	2784	2533	7172	8888	649913902829	238336432	650538902829	238565632	129484099	47484.4102	84220.09	30.8852	32404.84	11.8836	74321.399634097	625000000	229200	754484099	276684.4062	F2Pool
