id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
794972	00000000000000000002a957688294f0c17db14e6f67844a9c625a65ad87d30b	2023-06-19 00:12:56	2023-06-18 23:08:58	1345517	882626	3993395	555311104	21196000	100001000110010110000000000000	dceef6c4a53faaf52788cd57525d7c1ca15895e1946a9d6de9ca802a6432f569	1784612447	386228333	52350439455487	00000000000000000000000000000000000000004c242d05e060a665fa0a06fb	035c210c1462696e616e63652f31303038b300a800a3c0df1bfabe6d6d265e5c6f37f514ddc941a418fbac2bd67bf68a610fef65778ce53697e050ba930200000000000000000095752763010000000000	1632	1364	7409	5089	417832658993	110203360	418457658993	110368208	26494131	6987.8271	19696.262	5.1948	6636.848	1.7505	8407.4385524347	625000000	164843.75	651494131	171831.5781	Binance
794973	0000000000000000000319b74efb08da58315a16d86e314802e3649aeeda5b84	2023-06-19 00:14:02	2023-06-18 23:11:20	1849816	714260	3992596	601169920	23d52000	100011110101010010000000000000	c7566c422ae403c49d663db51b58d21593ed7826f2e55faa93cf758add6ba815	3229278212	386228333	52350439455487	00000000000000000000000000000000000000004c245ca2d9569a5b654bc372	035d210c04cb9d8f642f466f756e6472792055534120506f6f6c202364726f70676f6c642f3e437ac84d00000000000000	2716	2667	5986	5878	61950001074	16339313	62575001074	16504157	12543449	3308.3347	6782.006	1.7888	3142.5276	0.829	17338.316053692	625000000	164843.75	637543449	168152.0781	Foundry USA Pool
794974	00000000000000000003d25c59367ae42df7b26c6f824cea09a385a36e277e8c	2023-06-19 00:21:53	2023-06-18 23:26:16	1959116	679635	3998021	805298176	2fffe000	101111111111111110000000000000	3f5bcd426293ed314eab045f64b91b7c53154313df32d0af334ebacae6b08aff	765596646	386228333	52350439455487	00000000000000000000000000000000000000004c248c3fd24c8e50d08d7fe9	035e210c2cfabe6d6d358cb47af6ca61066a209d330ed4655230a312cec540c6e53b9a313a8d81754510000000f09f909f092f4632506f6f6c2f670000000000000000000000000000000000000000000000000000000000000000000000050002291700	4793	4659	5962	8124	1884524004403	497043200	1885149004403	497208064	16470434	4344.0771	8409.396	2.2179	4121.766	1.0872	12609.777826116	625000000	164843.75	641470434	169187.8281	F2Pool
794975	00000000000000000002cee4c0843188b54da20de568b78a083885a8b29c5b83	2023-06-19 00:24:53	2023-06-18 23:29:57	1912622	693582	3993368	551550976	20e00000	100000111000000000000000000000	fe55f10718182aa8ae3eada020165e6d7ed03379ba2b02d6314f952a8bd2d147	391989124	386228333	52350439455487	00000000000000000000000000000000000000004c24bbdccb4282463bcf3c60	035f210c142f756c74696d75732f373837b3005d01a8060aa3fabe6d6dcc285f45bef9601a59b3e4b7b06d759c3a7e6925ccb0705154c89248b29721b602000000000000000000bf9861bf010000000000	4590	4526	6170	6997	73848504989	19477544	74473504989	19642386	13773601	3632.7874	7202.8623	1.8998	3450.3457	0.9099	1462.2633498399	625000000	164843.75	638773601	168476.5312	Unknown
794976	00000000000000000001c6325ba0207ba79e21a3afd565286bdcbafdb56bb80b	2023-06-19 00:35:03	2023-06-18 23:56:27	1818934	726296	3997822	595263488	237b0000	100011011110110000000000000000	c3a4eee2209c9f8ba29f94a2e8bbd8b265091ecf65f1b0b1264af8c1f98c4852	394391104	386228333	52350439455487	00000000000000000000000000000000000000004c24eb79c438763ba710f8d7	0360210c2cfabe6d6d5e767c3d890197fa8cbfb39d791dbb6f4d42e7a235b694dd514adad3527f0ddc10000000f09f909f092f4632506f6f6c2f68000000000000000000000000000000000000000000000000000000000000000000000005002c420100	3130	2984	6725	7385	663604633933	175025728	664229633933	175190560	17931487	4729.4297	9860.869	2.6008	4487.37	1.1834	6305.0499618271	625000000	164843.75	642931487	169573.1875	F2Pool
794977	000000000000000000036d600dd97e6e4378786ceff33f0114c5518adcc8f8f1	2023-06-19 00:53:01	2023-06-19 00:12:56	1640734	784130	3993124	536887296	20004000	100000000000000100000000000000	4442c5b9a3a8c2933bb39b427dd41a1d1d3747dc37b7cf10d77f07ba13e66361	3022054963	386228333	52350439455487	00000000000000000000000000000000000000004c251b16bd2e6a311252b54e	0361210c194d696e656420627920416e74506f6f6c2029006b01b215ae1afabe6d6dc86788b7f8c88a529c981da541ce6d3eaba1036a7cd2976e0541def17972c22f04000000000000008361000018cc8c0000000000	3137	2900	6178	8206	402033116015	106036232	402658116015	106201080	20874791	5505.7261	12725.839	3.3565	5229.57	1.3794	6420.0844561299	625000000	164843.75	645874791	170349.4688	AntPool
794978	000000000000000000050fba491477636c9dfe278e61a135e82ba9533f6ac204	2023-06-19 01:09:23	2023-06-19 00:14:02	1573970	806193	3992549	624164868	25340004	100101001101000000000000000100	7cdc62b20f7a7d4b4b65d2bff432221dbf3bf6951e691e5742bea1e8cd52890c	2693233975	386228333	52350439455487	00000000000000000000000000000000000000004c254ab3b6245e267d9471c5	0362210c04c3aa8f642f53424943727970746f2e636f6d20506f6f6c2f024a29004f02000000000000	2795	2584	5967	9414	367293241702	96873592	367918241702	97038440	21479448	5665.2046	13649.176	3.5999	5381.296	1.4192	4499.3200319298	625000000	164843.75	646479448	170508.9531	SBICrypto
794979	00000000000000000002373b0240a0fd4a2531aa15dc2e218022fa87fcb2c21f	2023-06-19 01:20:01	2023-06-19 00:21:53	1727886	756627	3997767	543162368	20600000	100000011000000000000000000000	23480e40c153707779dbd121b22963f90083bbb32d4de42ed251e445b1e19660	1887319650	386228333	52350439455487	00000000000000000000000000000000000000004c257a50af1a521be8d62e3c	0363210c2cfabe6d6d9a5ed0c0a4fc8c7cefc111170c1f59d3b6192d06e4855d5e95b238b68fba5a8f10000000f09f909f092f4632506f6f6c2f670000000000000000000000000000000000000000000000000000000000000000000000050019eb0400	2996	2833	5940	9142	1277043383801	336820192	1277668383801	336985024	17522592	4621.5835	10144.234	2.6755	4385.35	1.1565	14468.260989403	625000000	164843.75	642522592	169465.3281	F2Pool
794980	000000000000000000012fcb440c4d04fd29ec5437cadfe3c8fb257c92f06b07	2023-06-19 01:37:42	2023-06-19 00:24:53	1777657	739970	3997567	536928256	2000e000	100000000000001110000000000000	a0fa991268639e7472f58d1bc00061b8fdcec9fee7ab5ad993f3147d56f8e341	921984023	386228333	52350439455487	00000000000000000000000000000000000000004c25a9eda81046115417eab3	0364210c2cfabe6d6d6f5d5a0cb9f4a3bf59cdf16e21c72410c2d9a86b1c55e2701f142fd88f0e3f7310000000f09f909f092f4632506f6f6c2f6b000000000000000000000000000000000000000000000000000000000000000000000005000baad62e	2617	2400	5874	8910	361114554410	95243960	361739554410	95408808	21005800	5540.2798	11819.79	3.1175	5257.055	1.3865	11957.062655436	625000000	164843.75	646005800	170384.0312	F2Pool
794981	0000000000000000000183b45bc7a3c866b6dd7d12dab4c539813425710fc8d0	2023-06-19 01:45:36	2023-06-19 00:35:03	1801449	730616	3993297	730726400	2b8e0000	101011100011100000000000000000	e85c12d3c413b5ded7f7f2a317879c5dec3cde705d7e789d257b1d5f765ed17f	2535318884	386228333	52350439455487	00000000000000000000000000000000000000004c25d98aa1063a06bf59a72a	0365210c1b4d696e656420627920416e74506f6f6c3937316a000501c4e465bbfabe6d6d5a219701f4713d503580bebf389b53bf96fb0046ec661631af43db29b5d2658802000000000000000000a3a384a4000000000000	4308	4133	5962	8512	339346376981	89502608	339971376981	89667448	15655618	4129.1694	8692.446	2.2925	3921.8962	1.0344	3742.8071320435	625000000	164843.75	640655618	168972.9219	AntPool
794982	00000000000000000000d2a0a103e317b9823a7733928df1de321697aa19c03f	2023-06-19 01:59:03	2023-06-19 00:53:01	1613861	793125	3993236	536879104	20002000	100000000000000010000000000000	b035eb89bc1f588bb14866c560aa6b7552976d79f965f88e76ba52eeb318c76b	3892294735	386228333	52350439455487	00000000000000000000000000000000000000004c26092799fc2dfc2a9b63a1	0366210c192f5669614254432f4d696e6564206279206b616d696a6f6e2f2cfabe6d6de3e1fb17b365ea24c9b77af3d7690828f4a2964de25ded3561d6305fa9da52e0100000000000000010d2bd2c01345bd12f4afe3eaf99b16b0000000000	2936	2730	6267	7893	556062996851	146661616	556687996851	146826464	28049145	7397.9619	17384.447	4.585	7026.7827	1.8534	8873.0131292271	625000000	164843.75	653049145	172241.7188	ViaBTC
794983	00000000000000000004a172e8ccae2939cb99eb5f9d9dcf4206c07f9bf6f25a	2023-06-19 01:59:26	2023-06-19 01:09:23	1725828	755747	3993069	631242752	25a00000	100101101000000000000000000000	cc046e94b242af4c6ac549fea327b6140f5b610becd920c3e18d313ae4e3697b	4252255278	386228333	52350439455487	00000000000000000000000000000000000000004c2638c492f221f195dd2018	0367210c047fb68f642f466f756e6472792055534120506f6f6c202364726f70676f6c642f22c417d60900000000000000	3957	3930	5203	8883	85404560227	22525452	86029560227	22690296	10409109	2745.4026	6032.409	1.5909	2607.4995	0.6876	508.42028456748	625000000	164843.75	635409109	167589.1562	Foundry USA Pool
794984	000000000000000000055cc8a37583e7db0cd8258abdf52e0f4eb103d99fb38f	2023-06-19 02:09:00	2023-06-19 01:20:01	1646843	781947	3992684	592216064	234c8000	100011010011001000000000000000	d3c8d8f868717c496cde09f7e498bea21923eaea5fbdce055bb124dcdb4913ce	2553911301	386228333	52350439455487	00000000000000000000000000000000000000004c2668618be815e7011edc8f	0368210c04bcb88f642f466f756e6472792055534120506f6f6c202364726f70676f6c642f3bec31122bb8000000000000	3546	3400	6109	8690	1918238902697	505935520	1918863902697	506100352	17787135	4691.3569	10802.695	2.8493	4456.137	1.1753	5095.2905417933	625000000	164843.75	642787135	169535.1094	Foundry USA Pool
794985	00000000000000000003ef404b384c1f795f1d7066084fff3feaebf3b912bbef	2023-06-19 02:12:30	2023-06-19 01:37:42	1875350	706018	3993404	551550976	20e00000	100000111000000000000000000000	06d56948d8c4e8a7c56121bd715c9066039f357116befbf7bf4242de04241168	2352219930	386228333	52350439455487	00000000000000000000000000000000000000004c2697fe84de09dc6c609906	0369210c194d696e656420627920416e74506f6f6c2029006001ce824ef7fabe6d6df93959713aae2229cb0822149bd6a665f97bad6dc5bc1c53c7984dff089fdece04000000000000008f3e0000c0fc010000000000	3690	3583	6693	5593	136506311316	36003540	137131311316	36168384	13165365	3472.365	7021.6665	1.8521	3297.9668	0.8698	2857.3707013307	625000000	164843.75	638165365	168316.1094	AntPool
794986	00000000000000000001e2b94fd6ea9a1505acff29f5795194fe7a48ed4d6114	2023-06-19 02:24:25	2023-06-19 01:45:36	1584827	802669	3992834	841097216	32222000	110010001000100010000000000000	59af07af257088c5ca72c1c2ea0df2e63e05f0a01640fa1280dc14cc94249de7	3415724148	386228333	52350439455487	00000000000000000000000000000000000000004c26c79b7dd3fdd1d7a2557d	036a210c045abc8f642f466f756e6472792055534120506f6f6c202364726f70676f6c642f321f8e150efb000000000000	2330	2127	5107	10259	509847167448	134472192	510472167448	134637040	23964562	6320.6533	15124.082	3.989	6003.5166	1.5836	5508.4978712974	625000000	164843.75	648964562	171164.4062	Foundry USA Pool
794987	000000000000000000036efa2db59214dec3e3ae6b92187abaaa11feaa3f7e2f	2023-06-19 02:38:47	2023-06-19 01:59:03	1484820	836181	3993363	536928256	2000e000	100000000000001110000000000000	d56c24dbf4cd7ae988fa528166a8a4998e34408bcba4680e2f4d685ceaeabae5	3194397048	386228333	52350439455487	00000000000000000000000000000000000000004c26f73876c9f1c742e411f4	036b210c12656d63642e696f39383829007003d7e65199fabe6d6d5dcfedcb8bffbbc44e1e33defafebaa8a8b5100aa337067527cf090aa15e130004000000000000000000034dcc8e000000000000	2217	1973	6195	7787	1485053960417	391682976	1485678960417	391847840	23210878	6121.8691	15636.117	4.124	5814.4194	1.5334	7700.9082868001	625000000	164843.75	648210878	170965.625	Unknown
794988	000000000000000000040409a6d48581fc554e55c76bd725f8eff821c0e47c3d	2023-06-19 02:54:40	2023-06-19 01:59:26	1611546	793842	3993072	596942848	2394a000	100011100101001010000000000000	01a3a1292cd2e72a4fa4d8f4f23f64dc614bc435b748d9984e292525b636fcc7	2013214173	386228333	52350439455487	00000000000000000000000000000000000000004c2726d56fbfe5bcae25ce6b	036c210c0470c38f642f466f756e6472792055534120506f6f6c202364726f70676f6c642f36ce2c81000030c11f020000	2592	2321	6202	7347	347170359019	91566184	347795359019	91731024	22197237	5854.5215	13776.416	3.6334	5560.4414	1.4664	12047.581361618	625000000	164843.75	647197237	170698.2656	Foundry USA Pool
794989	00000000000000000001555c676c2e7e1d178ee602605d291b1f2bc5ab584b96	2023-06-19 02:58:20	2023-06-19 02:09:00	2278945	571476	3993373	939515904	37ffe000	110111111111111110000000000000	4dd08ff572c7cd73271b79d608961d6a18bfdc76445a7d425093144c2e784272	2759419540	386228333	52350439455487	00000000000000000000000000000000000000004c27567268b5d9b219678ae2	036d210c1a2f706f6f6c696e2e636f6d2f66702f3936322900fa03dee75746fabe6d6dd62d49b0feec8085133c681418503423fc5a7c8ce38a5ec2e9269cd530c8afc7040000000000000095380000dea8230000000000	4175	4098	6313	5824	128161661652	33802640	128786661652	33967484	15161750	3998.9116	6654.1016	1.755	3798.101	1.0017	1197.1293687561	625000000	164843.75	640161750	168842.6562	Poolin
794990	00000000000000000003c0da749a720b08d3c4c673316f79fec2ee2e26cdf5ef	2023-06-19 03:40:49	2023-06-19 02:12:30	1427278	855338	3993292	536870916	20000004	100000000000000000000000000100	c4bddcf2ed023867fbc1f806e8577874fa40aad9e8e0c21ef1c37010333c2e97	1202211172	386228333	52350439455487	00000000000000000000000000000000000000004c27860f61abcda784a94759	036e210cfabe6d6d1b52a89d8124a19b5b29cf31d065c1cb2c823292d932a4a75436f2fb8d433dc501000000000000003165080854a3eb4c240000000000004c33170d262f736c7573682f	2644	2188	6400	10070	1889596577236	498381088	1890221577236	498545952	35416716	9341.1592	24820.76	6.5465	8872.181	2.34	28816.056510375	625000000	164843.75	660416716	174184.9062	SlushPool
794991	00000000000000000004e8d0a5fda04f5dad4945b0cc04a44d8ea34ab4a55f06	2023-06-19 03:41:50	2023-06-19 02:24:25	1900036	697680	3993076	553787392	21022000	100001000000100010000000000000	a4f652fabcab002e96a52eafee46750dc444e786fb1ca19250b729420e05e39b	3928339272	386228333	52350439455487	00000000000000000000000000000000000000004c27b5ac5aa1c19cefeb03d0	036f210c047ece8f642f466f756e6472792055534120506f6f6c202364726f70676f6c642f2caa7dfc0016000000000000	2211	2039	5978	6030	245055050260	64633268	245680050260	64798112	16864993	4448.1421	8877.531	2.3416	4224.7017	1.1143	23111.838304743	625000000	164843.75	641864993	169291.8906	Foundry USA Pool
