id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
856093	000000000000000000026cd2d16122d4fbe8a58a3273f28fab363b1d149df8dc	2024-08-10 00:58:26	2024-08-09 21:54:41	1403274	864838	3997788	685498368	28dbe000	101000110110111110000000000000	9c58a768507bd69995401d5c3c5d2e6cd524e620425aa73582b4feb4fe97c16d	3529219705	386079422	90666502495566	0000000000000000000000000000000000000000880aac9622299d3911720594	031d100d2cfabe6d6d1e144d360b05752db9dbe61b845389f7af67a7a87bf500100a636f64baaa7f3410000000f09f909f092f4632506f6f6c2f730000000000000000000000000000000000000000000000000000000000000000000000050032020000	2057	1718	5493	16284	2665576534047	1614752896	2665889034047	1614942208	16945999	10265.5469	12080.702	7.3184	4241.025	2.5691	15293.770679398	312500000	189306.25	329445999	199571.7969	F2Pool
856094	00000000000000000002507557c8d6aa74f53a7c46d82d71983364c1d69e0590	2024-08-10 01:14:45	2024-08-09 22:08:10	1621274	790744	3993506	775913472	2e3f8000	101110001111111000000000000000	bf55134cd3ece33020b8124198e14517f1730fb3c420a203fd06f789f017c3a9	3853446616	386079422	90666502495566	0000000000000000000000000000000000000000880aff0c654c7da9ba843e7a	031e100d1b4d696e656420627920416e74506f6f6c3937304800090099397be1fabe6d6dc9b101ee9883bc764a11e8545b84516142e1867941dbc46ee570a732a71320f2100000000000000000001fcd3a60010000000000	2870	2660	7506	10721	688048894353	416806272	688361394353	416995552	10348493	6268.9102	6384.8174	3.8679	2592.4988	1.5702	32045.967032773	312500000	189306.25	322848493	195575.1562	AntPool
856095	000000000000000000002c331f10de12d51d27ec99a4d61520c65618c4591b34	2024-08-10 01:33:48	2024-08-09 23:02:58	1544613	816162	3993099	536879104	20002000	100000000000000010000000000000	3455f30afc37606fe0794c05969470fe9b523180b907a118d6a5706c5f78af56	666144282	386079422	90666502495566	0000000000000000000000000000000000000000880b5182a86f5e1a63967760	031f100d162f5669614254432f4d696e656420627920626d66342f2cfabe6d6d4222723704818879f838605cdf673b0fe1a16443310680fd80de47eeab149ab910000000000000001044d822033d67120a5ecade252fa5ca0000000000	3417	3224	6929	11047	439121179197	266010832	439433679197	266200128	9467175	5735.0254	6130.7285	3.714	2371.7607	1.4369	6843.4538714509	312500000	189306.25	321967175	195041.2812	ViaBTC
856096	000000000000000000002eced005b040621a6374c26a7582877e42b99cf6b1ea	2024-08-10 01:55:40	2024-08-09 23:12:33	1465119	842704	3993231	670236672	27f30000	100111111100110000000000000000	91565300270debe67171e5b07e8e2dacd067c273af053fb2007a17d32ccc5f0c	3132567861	386079422	90666502495566	0000000000000000000000000000000000000000880ba3f8eb923e8b0ca8b046	0320100d049ec8b6667c204d41524120506f6f6c207c204d61646520696e2055534120f09f87baf09f87b8207c2028763033313932342948982e02ea436a253a288c220bb91ad013c34d6ed100fe020000ffffffff	3295	3091	6603	12490	466062756604	282331488	466375256604	282520800	8967273	5432.1948	6121.912	3.7086	2246.3137	1.3606	10561.726321568	312500000	189306.25	321467273	194738.4375	MaraPool
856097	0000000000000000000238b82287ccadfbc7ff3c4dfb6c2fa818ce55308591e3	2024-08-10 01:59:53	2024-08-09 23:40:48	1408868	861449	3993215	539803648	202cc000	100000001011001100000000000000	c84b76f21c9dd767e1fa282832c34e87ec031f884adf92fa02ee8ba7547496db	1699183160	386079422	90666502495566	0000000000000000000000000000000000000000880bf66f2eb51efbb5bae92c	0321100d049fc9b6662f466f756e6472792055534120506f6f6c202364726f70676f6c642f44327d969859000000000000	2371	2196	7386	7424	371223942018	224880032	371536442018	225069344	6467462	3917.8591	4591.646	2.7817	1620.1207	0.9814	12944.936408967	312500000	189306.25	318967462	193224.1094	Foundry USA Pool
856098	000000000000000000000bcdf111b0c1275ec8f82c703660aab1bf0bfd095dd6	2024-08-10 02:00:46	2024-08-10 00:58:26	1612884	793619	3993741	1073676288	3fff0000	111111111111110000000000000000	31e20c69b31c63a35c82e6d4606c6610a58e30e55ad7d04846631ec23d9c53ea	1988381629	386079422	90666502495566	0000000000000000000000000000000000000000880c48e571d7ff6c5ecd2212	0322100d1b4d696e656420627920416e74506f6f6c3930364e011300a99a4570fabe6d6d1b875035c588492c380573067a62940de8a06e21541713f08ffe2dd8fb54ff3510000000000000007ee700006412000000000000	3250	3100	8365	7547	85525950459	51809912	85838450459	51999216	4684908	2838.0237	2905.5369	1.7604	1173.5916	0.7112	34896.363214621	312500000	189306.25	317184908	192144.2812	AntPool
856099	00000000000000000001e55feb16169b3d7299ef6a9ca7e24e19680c551e42d3	2024-08-10 02:00:58	2024-08-10 01:14:45	1424697	856160	3993177	536870912	20000000	100000000000000000000000000000	0cb765167cf6cd51ca772430454ea97c95de943c7978d1d06603bd29297fedee	2065506398	386079422	90666502495566	0000000000000000000000000000000000000000880c9b5bb4fadfdd07df5af8	0323100d04d3c9b6662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1dbbfa83d804000000000000	1677	1541	7471	6731	2281041295937	1381809152	2281353795937	1381998464	3406922	2063.8452	2391.9019	1.449	853.4534	0.5167	19272.690628188	312500000	189306.25	315906922	191370.0938	Foundry USA Pool
856100	00000000000000000002f4e2d2f96ca361d84414ab5c09227ef8073d7e0d0685	2024-08-10 02:19:19	2024-08-10 01:33:48	1620129	791131	3993522	646447104	26880000	100110100010000000000000000000	c75d12fa318e93a07461f7944a528e82b58b32b70fff0d84d35c7f578dc8956a	144313454	386079422	90666502495566	0000000000000000000000000000000000000000880cedd1f81dc04db0f193de	0324100d194d696e656420627920416e74506f6f6c208c000b07b051c4f7fabe6d6d26168220d282418a3188ae916371f2a6a21562fe7af730c122f246e2364402ab1000000000000000000058b2b888010000000000	2804	2627	7800	8594	406485059522	246240512	406797559522	246429824	7210167	4367.7749	4451.6714	2.6969	1806.2762	1.094	31513.185563215	312500000	189306.25	319710167	193674.0312	AntPool
856101	000000000000000000001f77755cf42c68a030f2468b0a330ee64a43fee0f975	2024-08-10 02:22:41	2024-08-10 01:55:40	1577961	804983	3992910	705757184	2a110000	101010000100010000000000000000	6b01e525bab5e81d7abbf31b0db8507d3e7ede2b6bed9de7128f2cdc6c3a59fe	1197863032	386079422	90666502495566	0000000000000000000000000000000000000000880d40483b40a0be5a03ccc4	0325100d082f5669614254432f2cfabe6d6d1f5a484411db5c96e24f5d57250bab643454b9c56ac734a61f30cae197c8066d1000000000000000107a6aec034f2bc8d0d1470017fb40000000000000	3713	3659	8151	9186	52202517645	31623242	52515017645	31812548	3727895	2258.2842	2363.048	1.4315	933.96075	0.5658	2230.0186333996	312500000	189306.25	316227895	191564.5312	ViaBTC
856102	00000000000000000000f6a5b8769e36550082c8b1c2a2713362e32a96ddf092	2024-08-10 02:52:53	2024-08-10 01:59:53	1329220	888128	3993604	537051136	2002c000	100000000000101100000000000000	8f4cfcd5d888708c9ea6e6c30297b7fdb88c671175e2ffa6669f8e9f5a7ab950	3913954124	386079422	90666502495566	0000000000000000000000000000000000000000880d92be7e63812f031605aa	0326100d194d696e656420627920416e74506f6f6c2021000d02bc52979afabe6d6df79130aaa0c4a84c50f784044ab1b74792c6be78e4b59ccff54d2c22bfaf3ec610000000000000000000fc1d876f010000000000	2068	1850	6776	8337	314581525266	190567200	314894025266	190756496	8513475	5157.293	6407.155	3.8812	2132.7344	1.2921	6744.558352856	312500000	189306.25	321013475	194463.5469	AntPool
856103	00000000000000000002ed5e32df9474c210cfa50728edd8d1d9d901b7368c3a	2024-08-10 03:05:12	2024-08-10 02:00:46	1411892	860443	3993221	771751936	2e000000	101110000000000000000000000000	cb3aff264461e7b7d1b6f1f07274990061ce9a5eacd3615db3e4ae6c4dd725f1	3671178316	386079422	90666502495566	0000000000000000000000000000000000000000880de534c186619fac283e90	0327100d04eed8b6662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2f23f7813cd0390000000000	2518	2355	6838	8806	448424642592	271646688	448737142592	271836000	6401948	3878.1721	4535.3965	2.7472	1603.7068	0.9717	1397.4857022609	312500000	189306.25	318901948	193184.4219	Foundry USA Pool
856104	0000000000000000000027280d1028463002c52962a13da19250e7b63094720e	2024-08-10 03:12:36	2024-08-10 02:00:58	1692252	766926	3993030	702496772	29df4004	101001110111110100000000000100	bf947cd689c774352e52890cfe4c165256296efa72231c9e92754b9b21f0014a	2481200569	386079422	90666502495566	0000000000000000000000000000000000000000880e37ab04a94210553a7776	0328100d04a2dab6662f53424943727970746f2e636f6d20506f6f6c2f043e5e1bb3b71e7b68160000	3062	2960	8285	7387	152410559639	92327272	152723059639	92516576	5039522	3052.8416	2978.506	1.8046	1262.411	0.7645	13813.5156334	312500000	189306.25	317539522	192359.0938	SBICrypto
856105	00000000000000000001081be441e326424ba87ed3804330796db7d45d44f2ad	2024-08-10 03:19:58	2024-08-10 02:19:19	1606264	795602	3993070	604643328	240a2000	100100000010100010000000000000	fc06082522633d4cf4db3117966eb3904a6d66ffc746144c006038bc7dd0567a	2242968865	386079422	90666502495566	0000000000000000000000000000000000000000880e8a2147cc2280fe4cb05c	0329100d0f2f736c7573682f6400a203c6025821fabe6d6de65fc7bebf952e699bdeaf0db37ab18cca23d39be0475457c66c3973a4205c41100000000000000000002ea51900b09b00000000	1973	1906	8130	11043	107254157305	64972424	107566657305	65161728	5905571	3577.4768	3677.4512	2.2275	1479.4738	0.8959	9276.3734111561	312500000	189306.25	318405571	192883.7344	SlushPool
