id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
873570	0000000000000000000146afb677415326bf3096f072a3a0ea85cc71981346aa	2024-12-07 00:16:35	2024-12-06 23:01:21	1416714	858999	3993711	551690240	20e22000	100000111000100010000000000000	c665a19a10bcf2f5feecc9e2490c71fb5235802ec54a5a7a3f7cc022442c8140	3861235463	386053475	103919634711490	00000000000000000000000000000000000000009ed0aa339552bb2cdf81d002	0362540d11627463636f6d3839306c002d00e789b783fabe6d6d7f96afd751edbb30537ae6a59699743cfda9e2778e63659d491c7334148c3ade1000000000000000000017eb27bd826250a00200	5425	5354	6542	16413	483375517764	484153760	483688017764	484466752	38713551	38775.8789	27335.31	27.379	9697.902	9.7136	18882.430116109	312500000	313003.125	351213551	351779	Unknown
873571	00000000000000000001fc09555da6648b762851066e42bac3fcbe2f1d61cec8	2024-12-07 00:27:48	2024-12-06 23:13:11	1520011	824609	3993838	1006632960	3c000000	111100000000000000000000000000	a7bac86ff1a99a97b7e406c51324f02e0ad8e05f91ff5efd717e725131f9ee3f	3401019587	386053475	103919634711490	00000000000000000000000000000000000000009ed108b7a0c04a5e9ab61f58	0363540d1b4d696e656420627920416e74506f6f6c393730fb002600eb8bed83fabe6d6dc19fdbe5471fcf29010068c9fd3eeb989ba7232102ec377e3b6de2b01632323f10000000000000000000d46a7880890000000000	6063	6001	7379	14506	341839992807	342390368	342152492807	342703360	35530757	35587.9609	23383.113	23.4206	8900.664	8.9153	52775.65051182	312500000	313003.125	348030757	348591.0938	AntPool
873572	00000000000000000000ce6d3b8a652dcea3b7d83cbaeb5831bc599aa7356618	2024-12-07 00:31:17	2024-12-06 23:17:06	1497710	833419	3997967	790626304	2f200000	101111001000000000000000000000	182fc0de6abed86231affa91bca3543396887bb9ad993bd32893eeda92d0da57	2425999992	386053475	103919634711490	00000000000000000000000000000000000000009ed1673bac2dd99055ea6eae	0364540d2cfabe6d6df43ab873ae72fa319df4f9836494264e755745f650101bebf76672b47567d1bd10000000f09f909f092f4632506f6f6c2f67000000000000000000000000000000000000000000000000000000000000000000000005002a010000	6190	6118	7404	14805	392285746994	392917312	392598246994	393230336	31661755	31712.7305	21148.13	21.182	7923.753	7.9368	41796.415150211	312500000	313003.125	344161755	344715.8438	F2Pool
873573	0000000000000000000182f6bf1083700dfba1a3d5644649ed004a3d0e4bacec	2024-12-07 00:32:45	2024-12-06 23:27:35	1523704	823179	3993241	838860800	32000000	110010000000000000000000000000	713625f16c04210839d09ca61a7c8a3954e0fc5c6b9b9a90750897b72bb6e691	2512703582	386053475	103919634711490	00000000000000000000000000000000000000009ed1c5bfb79b68c2111ebe04	0365540d04ad9753672f466f756e6472792055534120506f6f6c202364726f70676f6c642f52009d7981d9020000000000	6492	6419	7908	13798	168276099599	168547024	168588599599	168860032	26592929	26635.7441	17457.492	17.4851	6662.028	6.6727	17637.399815191	312500000	313003.125	339092929	339638.875	Foundry USA Pool
873574	0000000000000000000295dd695e6547ba89527044c2a2790bf09ac2b3b6696c	2024-12-07 00:57:10	2024-12-06 23:45:06	1397417	865385	3993572	537149440	20044000	100000000001000100000000000000	724b6b46159ffd2e71d0e4c9f3ddf20ff3c2427b4591449ea8303584112f9fc8	613498197	386053475	103919634711490	00000000000000000000000000000000000000009ed22443c308f7f3cc530d5a	0366540d194d696e656420627920416e74506f6f6c20e5001702f60caf80fabe6d6d6ab39e16250f788ee86fc24162a599d1a5f6ec13802bf564a4adb04a9781c0fa1000000000000000000064d31be8010000000000	5872	5809	6543	16736	249425363891	249826944	249737863891	250139936	37047825	37107.4727	26521.21	26.5637	9281.299	9.2959	8960.4551654101	312500000	313003.125	349547825	350110.5938	AntPool
873575	00000000000000000002720cd1da62a79101f7bc3e0f933a3ac31d6c7395657c	2024-12-07 01:07:15	2024-12-07 00:16:35	1436551	852314	3993493	860364800	33482000	110011010010000010000000000000	8ff5863286d2656975542099fc4c4356260ae5eaed4c4f8bf16e49a9b22aa8f0	968046695	386053475	103919634711490	00000000000000000000000000000000000000009ed282c7ce76872587875cb0	0367540d082f5669614254432f2cfabe6d6d60537f2e1542f32a153101786a247dcb99a3d96ff9d7c1412cd7fbe4da58f696100000000000000010528b52046d4998e510389b7a9601000000000000	6096	6039	6881	15815	369759767740	370355072	370072267740	370668096	35133014	35189.5781	24463.502	24.5034	8800.95	8.8152	20795.756425905	312500000	313003.125	347633014	348192.7188	ViaBTC
873576	00000000000000000001a7e2ed2922731cf8b7cee9dac340818b4b8432e5d5d6	2024-12-07 01:17:16	2024-12-07 00:27:48	1465416	842787	3993777	554016768	2105a000	100001000001011010000000000000	3abff687b4d8605478493eb3dfff828d5276fb789b07b37c92caa01c4ff8f2be	4062240278	386053475	103919634711490	00000000000000000000000000000000000000009ed2e14bd9e4165742bbac06	0368540d194d696e656420627920416e74506f6f6c20fb001e06fd3c59cefabe6d6da249b17ad2c76e6db5e61a35ab923fb0cc34cc270b975462396b1442a6a0f9351000000000000000fe640000c1d6000000000000	5758	5686	7045	15121	297616615785	298095776	297929115785	298408768	34655037	34710.832	23656.736	23.6951	8681.406	8.695	15159.523401944	312500000	313003.125	347155037	347713.9688	AntPool
873577	00000000000000000000876824bb39a22e42dbf0e3e4fbe058d4e5f516b8ba84	2024-12-07 01:47:31	2024-12-07 00:31:17	1447770	848689	3993837	573431808	222de000	100010001011011110000000000000	a43d2484be43f4badc852b6e2fffb48af837321b54923348bfeb67e5dd5fa334	348395577	386053475	103919634711490	00000000000000000000000000000000000000009ed33fcfe551a588fdeffb5c	0369540d194d696e656420627920416e74506f6f6c20e5003a02080e6632fabe6d6d8ca858c8265d6a558292e4cf8b3a91db7720d3b9bb6aeb611e713d3768f74719100000000000000065fb00007195020000000000	5204	5111	6819	15296	627868059523	628878912	628180559523	629191936	37178328	37238.1836	25688.662	25.7304	9313.374	9.328	61493.422213543	312500000	313003.125	349678328	350241.3125	AntPool
873578	000000000000000000025423e700b6520db875948468bc4c1d9e8c0ec12e7b69	2024-12-07 01:47:42	2024-12-07 00:32:45	1558230	811718	3993384	730546176	2b8b4000	101011100010110100000000000000	392749aec9b2fabde3e8305e4868e01b2a4de0fbcddb4f201a172ced1e350940	2862299498	386053475	103919634711490	00000000000000000000000000000000000000009ed39e53f0bf34bab9244ab2	036a540d194d696e656420627920536563506f6f6c46002d00081ef47502fabe6d6d39e5219439cf7bf6c52bb4c3193cc1f0ba868fc03fc33e89c670241ed6ae935c10000000000000000000e15708000000	4594	4348	7914	11682	246405729075	246802448	246718229075	247115440	30391769	30440.6992	19509.93	19.5414	7613.916	7.6263	33339.924695868	312500000	313003.125	342891769	343443.8125	Unknown
873579	000000000000000000027ea33c87656845b411968c0d7018960865faf12032ee	2024-12-07 01:48:06	2024-12-07 00:57:10	1491130	834073	3993349	689037312	2911e000	101001000100011110000000000000	7c1cac662f9b47f995789a0245f50250976289e8739e808ef95db242aa59047a	1573984592	386053475	103919634711490	00000000000000000000000000000000000000009ed3fcd7fc2cc3ec74589a08	036b540d0456a953672f466f756e6472792055534120506f6f6c202364726f70676f6c642f4a19fba0cb00000000000000	4475	4190	7610	10134	219508957942	219862368	219821457942	220175376	22449160	22485.3027	15059.253	15.0832	5623.7837	5.6331	76221.994350211	312500000	313003.125	334949160	335488.4375	Foundry USA Pool
